,n1_field,n1_energy,n2_field,n2_energy
309,-69.06906906906907,-6.39155635290819e-25,-69.06906906906907,-7.1210782861449985e-25
310,-68.96896896896898,-6.373661231449208e-25,-68.96896896896898,-7.101246987950791e-25
311,-68.86886886886887,-6.355788744403845e-25,-68.86886886886887,-7.081440230810754e-25
312,-68.76876876876878,-6.337938904180619e-25,-68.76876876876878,-7.06165803013985e-25
313,-68.66866866866867,-6.320111723181465e-25,-68.66866866866867,-7.041900401347401e-25
314,-68.56856856856858,-6.302307213801737e-25,-68.56856856856858,-7.022167359838023e-25
315,-68.46846846846847,-6.284525388431144e-25,-68.46846846846847,-7.002458921014456e-25
316,-68.36836836836838,-6.266766259457517e-25,-68.36836836836838,-6.982775100269092e-25
317,-68.26826826826827,-6.249029839258341e-25,-68.26826826826827,-6.963115912993384e-25
318,-68.16816816816817,-6.2313161402092205e-25,-68.16816816816817,-6.943481374571261e-25
319,-68.06806806806807,-6.213625174675415e-25,-68.06806806806807,-6.923871500385713e-25
320,-67.96796796796797,-6.195956955020305e-25,-67.96796796796797,-6.904286305809385e-25
321,-67.86786786786787,-6.178311493600686e-25,-67.86786786786787,-6.884725806212101e-25
322,-67.76776776776777,-6.160688802765832e-25,-67.76776776776777,-6.865190016959922e-25
323,-67.66766766766767,-6.143088894861255e-25,-67.66766766766767,-6.845678953410448e-25
324,-67.56756756756756,-6.125511782225884e-25,-67.56756756756756,-6.826192630920336e-25
325,-67.46746746746747,-6.107957477191125e-25,-67.46746746746747,-6.80673106483496e-25
326,-67.36736736736736,-6.090425992084622e-25,-67.36736736736736,-6.787294270501574e-25
327,-67.26726726726727,-6.072917339228377e-25,-67.26726726726727,-6.767882263254267e-25
328,-67.16716716716716,-6.055431530934989e-25,-67.16716716716716,-6.748495058428068e-25
329,-67.06706706706707,-6.037968579512353e-25,-67.06706706706707,-6.729132671349543e-25
330,-66.96696696696696,-6.020528497265544e-25,-66.96696696696696,-6.709795117337734e-25
331,-66.86686686686687,-6.003111296490233e-25,-66.86686686686687,-6.690482411711682e-25
332,-66.76676676676676,-5.985716989474568e-25,-66.76676676676676,-6.671194569779147e-25
333,-66.66666666666667,-5.968345588504815e-25,-66.66666666666667,-6.651931606845064e-25
334,-66.56656656656656,-5.9509971058568985e-25,-66.56656656656656,-6.632693538208728e-25
335,-66.46646646646647,-5.933671553802038e-25,-66.46646646646647,-6.61348037916285e-25
336,-66.36636636636636,-5.916368944605811e-25,-66.36636636636636,-6.594292144994498e-25
337,-66.26626626626627,-5.899089290528154e-25,-66.26626626626627,-6.575128850983218e-25
338,-66.16616616616616,-5.881832603817719e-25,-66.16616616616616,-6.555990512405736e-25
339,-66.06606606606607,-5.864598896723156e-25,-66.06606606606607,-6.536877144530312e-25
340,-65.96596596596596,-5.847388181480892e-25,-65.96596596596596,-6.5177887626205045e-25
341,-65.86586586586587,-5.830200470327352e-25,-65.86586586586587,-6.498725381933291e-25
342,-65.76576576576576,-5.813035775486737e-25,-65.76576576576576,-6.479687017720004e-25
343,-65.66566566566567,-5.795894109178547e-25,-65.66566566566567,-6.460673685225396e-25
344,-65.56556556556556,-5.778775483615696e-25,-65.56556556556556,-6.441685399687635e-25
345,-65.46546546546547,-5.761679911003579e-25,-65.46546546546547,-6.422722176338306e-25
346,-65.36536536536536,-5.744607403543827e-25,-65.36536536536536,-6.403784030405234e-25
347,-65.26526526526527,-5.7275579734277255e-25,-65.26526526526527,-6.384870977106838e-25
348,-65.16516516516516,-5.710531632841861e-25,-65.16516516516516,-6.3659830316558965e-25
349,-65.06506506506507,-5.693528393965295e-25,-65.06506506506507,-6.347120209259544e-25
350,-64.96496496496496,-5.676548268971447e-25,-64.96496496496496,-6.328282525119275e-25
351,-64.86486486486487,-5.659591270025273e-25,-64.86486486486487,-6.309469994428117e-25
352,-64.76476476476476,-5.642657409285146e-25,-64.76476476476476,-6.290682632372517e-25
353,-64.66466466466467,-5.625746698901916e-25,-64.66466466466467,-6.271920454134221e-25
354,-64.56456456456456,-5.608859151022671e-25,-64.56456456456456,-6.253183474884628e-25
355,-64.46446446446447,-5.591994777783216e-25,-64.46446446446447,-6.234471709793258e-25
356,-64.36436436436436,-5.575153591314651e-25,-64.36436436436436,-6.215785174021167e-25
357,-64.26426426426427,-5.558335603740556e-25,-64.26426426426427,-6.197123882719066e-25
358,-64.16416416416416,-5.541540827177926e-25,-64.16416416416416,-6.178487851033905e-25
359,-64.06406406406407,-5.524769273736234e-25,-64.06406406406407,-6.159877094108874e-25
360,-63.96396396396396,-5.508020955515549e-25,-63.96396396396396,-6.141291627072113e-25
361,-63.86386386386387,-5.4912958846121765e-25,-63.86386386386387,-6.122731465051766e-25
362,-63.76376376376377,-5.474594073114902e-25,-63.76376376376377,-6.104196623165629e-25
363,-63.66366366366367,-5.4579155331012235e-25,-63.66366366366367,-6.085687116527739e-25
364,-63.56356356356357,-5.441260276644879e-25,-63.56356356356357,-6.067202960238966e-25
365,-63.46346346346347,-5.424628315813965e-25,-63.46346346346347,-6.048744169396421e-25
366,-63.363363363363376,-5.408019662663409e-25,-63.363363363363376,-6.030310759093449e-25
367,-63.263263263263276,-5.391434329245321e-25,-63.263263263263276,-6.011902744409293e-25
368,-63.16316316316316,-5.374872327602405e-25,-63.16316316316316,-5.993520140421313e-25
369,-63.06306306306306,-5.358333669769842e-25,-63.06306306306306,-5.975162962195586e-25
370,-62.96296296296296,-5.341818367777171e-25,-62.96296296296296,-5.956831224793485e-25
371,-62.86286286286287,-5.325326433643588e-25,-62.86286286286287,-5.938524943267921e-25
372,-62.76276276276277,-5.308857879381703e-25,-62.76276276276277,-5.9202441326624e-25
373,-62.66266266266267,-5.292412716997547e-25,-62.66266266266267,-5.901988808015727e-25
374,-62.56256256256257,-5.275990958487743e-25,-62.56256256256257,-5.883758984360124e-25
375,-62.46246246246247,-5.259592615842335e-25,-62.46246246246247,-5.865554676713706e-25
376,-62.362362362362376,-5.243217701042901e-25,-62.362362362362376,-5.847375900093649e-25
377,-62.262262262262276,-5.226866226063498e-25,-62.262262262262276,-5.829222669507725e-25
378,-62.16216216216216,-5.210538202869716e-25,-62.16216216216216,-5.811094999950538e-25
379,-62.06206206206206,-5.194233643421506e-25,-62.06206206206206,-5.792992906417637e-25
380,-61.96196196196197,-5.1779525596684735e-25,-61.96196196196197,-5.77491640388952e-25
381,-61.86186186186187,-5.161694963550819e-25,-61.86186186186187,-5.756865507341985e-25
382,-61.76176176176177,-5.145460867006864e-25,-61.76176176176177,-5.738840231742368e-25
383,-61.66166166166167,-5.129250281958943e-25,-61.66166166166167,-5.720840592046718e-25
384,-61.56156156156157,-5.113063220327507e-25,-61.56156156156157,-5.702866603209203e-25
385,-61.461461461461475,-5.096899694021726e-25,-61.461461461461475,-5.684918280171768e-25
386,-61.361361361361375,-5.080759714944185e-25,-61.361361361361375,-5.666995637867893e-25
387,-61.26126126126126,-5.064643294987126e-25,-61.26126126126126,-5.649098691223534e-25
388,-61.16116116116116,-5.048550446037147e-25,-61.16116116116116,-5.6312274551561865e-25
389,-61.06106106106106,-5.032481179972384e-25,-61.06106106106106,-5.613381944575819e-25
390,-60.96096096096097,-5.016435508658746e-25,-60.96096096096097,-5.595562174380178e-25
391,-60.86086086086087,-5.000413443959323e-25,-60.86086086086087,-5.577768159466068e-25
392,-60.76076076076077,-4.984414997724979e-25,-60.76076076076077,-5.559999914714306e-25
393,-60.66066066066067,-4.968440181799054e-25,-60.66066066066067,-5.542257455000069e-25
394,-60.56056056056057,-4.952489008018307e-25,-60.56056056056057,-5.524540795191009e-25
395,-60.460460460460475,-4.936561488207269e-25,-60.460460460460475,-5.506849950142553e-25
396,-60.360360360360374,-4.920657634185772e-25,-60.360360360360374,-5.489184934706368e-25
397,-60.26026026026026,-4.904777457761422e-25,-60.26026026026026,-5.471545763720013e-25
398,-60.16016016016016,-4.888920970738062e-25,-60.16016016016016,-5.453932452015406e-25
399,-60.06006006006006,-4.873088184905431e-25,-60.06006006006006,-5.436345014417881e-25
400,-59.95995995995997,-4.857279112047625e-25,-59.95995995995997,-5.418783465735847e-25
401,-59.85985985985987,-4.841493763940275e-25,-59.85985985985987,-5.40124782077677e-25
402,-59.75975975975976,-4.825732152347729e-25,-59.75975975975976,-5.383738094335892e-25
403,-59.65965965965966,-4.809994289028692e-25,-59.65965965965966,-5.3662543011981115e-25
404,-59.55955955955956,-4.794280185731526e-25,-59.55955955955956,-5.348796456139862e-25
405,-59.45945945945946,-4.778589854195186e-25,-59.45945945945946,-5.331364573930996e-25
406,-59.35935935935936,-4.762923306149225e-25,-59.35935935935936,-5.313958669328199e-25
407,-59.25925925925926,-4.747280553317555e-25,-59.25925925925926,-5.296578757081573e-25
408,-59.15915915915916,-4.73166160741186e-25,-59.15915915915916,-5.279224851929937e-25
409,-59.05905905905906,-4.716066480133481e-25,-59.05905905905906,-5.261896968604587e-25
410,-58.95895895895896,-4.700495183179998e-25,-58.95895895895896,-5.244595121826473e-25
411,-58.85885885885886,-4.684947728233944e-25,-58.85885885885886,-5.227319326306202e-25
412,-58.75875875875876,-4.66942412697409e-25,-58.75875875875876,-5.2100695967449765e-25
413,-58.65865865865866,-4.653924391065102e-25,-58.65865865865866,-5.192845947834595e-25
414,-58.55855855855856,-4.638448532166002e-25,-58.55855855855856,-5.175648394259332e-25
415,-58.45845845845846,-4.622996561926411e-25,-58.45845845845846,-5.158476950691239e-25
416,-58.35835835835836,-4.607568491982782e-25,-58.35835835835836,-5.141331631791081e-25
417,-58.25825825825826,-4.592164333965925e-25,-58.25825825825826,-5.124212452213982e-25
418,-58.15815815815815,-4.576784099495369e-25,-58.15815815815815,-5.107119426601898e-25
419,-58.05805805805806,-4.561427800183115e-25,-58.05805805805806,-5.090052569587384e-25
420,-57.95795795795796,-4.546095447631764e-25,-57.95795795795796,-5.073011895795471e-25
421,-57.85785785785786,-4.53078705343075e-25,-57.85785785785786,-5.055997419838022e-25
422,-57.75775775775776,-4.5155026291648035e-25,-57.75775775775776,-5.0390091563175e-25
423,-57.65765765765766,-4.500242186405492e-25,-57.65765765765766,-5.02204711982602e-25
424,-57.55755755755756,-4.485005736714037e-25,-57.55755755755756,-5.005111324948177e-25
425,-57.45745745745746,-4.46979329164696e-25,-57.45745745745746,-4.988201786254458e-25
426,-57.35735735735736,-4.454604862747613e-25,-57.35735735735736,-4.971318518306886e-25
427,-57.25725725725726,-4.439440461549008e-25,-57.25725725725726,-4.9544615356571425e-25
428,-57.15715715715716,-4.424300099575691e-25,-57.15715715715716,-4.937630852846562e-25
429,-57.05705705705706,-4.409183788341865e-25,-57.05705705705706,-4.920826484405194e-25
430,-56.95695695695696,-4.394091539352327e-25,-56.95695695695696,-4.904048444853687e-25
431,-56.85685685685686,-4.3790233641015325e-25,-56.85685685685686,-4.887296748700461e-25
432,-56.75675675675676,-4.363979274075471e-25,-56.75675675675676,-4.8705714104435945e-25
433,-56.65665665665666,-4.348959280746967e-25,-56.65665665665666,-4.85387244457364e-25
434,-56.55655655655656,-4.333963395581323e-25,-56.55655655655656,-4.837199865567047e-25
435,-56.45645645645646,-4.318991630033495e-25,-56.45645645645646,-4.820553687887096e-25
436,-56.35635635635636,-4.304043995547158e-25,-56.35635635635636,-4.80393392599331e-25
437,-56.25625625625626,-4.2891205035594e-25,-56.25625625625626,-4.787340594329222e-25
438,-56.15615615615616,-4.274221165491324e-25,-56.15615615615616,-4.770773707327082e-25
439,-56.05605605605606,-4.259345992757451e-25,-56.05605605605606,-4.754233279410675e-25
440,-55.95595595595596,-4.244494996762898e-25,-55.95595595595596,-4.737719324992504e-25
441,-55.85585585585586,-4.229668188899615e-25,-55.85585585585586,-4.721231858470021e-25
442,-55.75575575575575,-4.214865580551089e-25,-55.75575575575575,-4.704770894235041e-25
443,-55.65565565565566,-4.200087183090464e-25,-55.65565565565566,-4.688336446664329e-25
444,-55.55555555555556,-4.185333007880537e-25,-55.55555555555556,-4.671928530125247e-25
445,-55.45545545545546,-4.170603066272824e-25,-55.45545545545546,-4.655547158971992e-25
446,-55.35535535535536,-4.155897369605671e-25,-55.35535535535536,-4.639192347548416e-25
447,-55.25525525525525,-4.141215929214607e-25,-55.25525525525525,-4.622864110188027e-25
448,-55.15515515515516,-4.12655875641635e-25,-55.15515515515516,-4.606562461212108e-25
449,-55.05505505505506,-4.1119258625219777e-25,-55.05505505505506,-4.590287414927836e-25
450,-54.95495495495496,-4.0973172588303413e-25,-54.95495495495496,-4.574038985632983e-25
451,-54.85485485485486,-4.082732956629008e-25,-54.85485485485486,-4.557817187615919e-25
452,-54.75475475475476,-4.0681729671961404e-25,-54.75475475475476,-4.541622035148085e-25
453,-54.65465465465466,-4.0536373017976767e-25,-54.65465465465466,-4.525453542495281e-25
454,-54.55455455455456,-4.039125971691091e-25,-54.55455455455456,-4.509311723903558e-25
455,-54.454454454454456,-4.0246389881188118e-25,-54.454454454454456,-4.493196593615205e-25
456,-54.354354354354356,-4.010176362315743e-25,-54.354354354354356,-4.477108165853704e-25
457,-54.254254254254256,-3.9957381055073864e-25,-54.254254254254256,-4.4610464548359545e-25
458,-54.154154154154156,-3.9813242289032555e-25,-54.154154154154156,-4.445011474764749e-25
459,-54.054054054054056,-3.9669347437053415e-25,-54.054054054054056,-4.429003239828774e-25
460,-53.953953953953956,-3.9525696611043505e-25,-53.953953953953956,-4.413021764208253e-25
461,-53.853853853853856,-3.9382289922787637e-25,-53.853853853853856,-4.397067062067424e-25
462,-53.753753753753756,-3.9239127483957774e-25,-53.753753753753756,-4.381139147560178e-25
463,-53.653653653653656,-3.909620940613184e-25,-53.653653653653656,-4.365238034829123e-25
464,-53.553553553553556,-3.89535358007561e-25,-53.553553553553556,-4.349363738001821e-25
465,-53.453453453453456,-3.881110677918279e-25,-53.453453453453456,-4.333516271195488e-25
466,-53.353353353353356,-3.8668922452623072e-25,-53.353353353353356,-4.317695648513235e-25
467,-53.253253253253256,-3.8526982932203485e-25,-53.253253253253256,-4.301901884046889e-25
468,-53.153153153153156,-3.8385288328937714e-25,-53.153153153153156,-4.286134991875111e-25
469,-53.053053053053056,-3.824383875368898e-25,-53.053053053053056,-4.270394986064335e-25
470,-52.952952952952955,-3.8102634317235876e-25,-52.952952952952955,-4.254681880665952e-25
471,-52.85285285285285,-3.796167513025354e-25,-52.85285285285285,-4.238995689722887e-25
472,-52.752752752752755,-3.782096130326666e-25,-52.752752752752755,-4.223336427261138e-25
473,-52.652652652652655,-3.768049294670587e-25,-52.652652652652655,-4.207704107296361e-25
474,-52.552552552552555,-3.754027017087956e-25,-52.552552552552555,-4.192098743829162e-25
475,-52.452452452452455,-3.740029308598328e-25,-52.452452452452455,-4.176520350849805e-25
476,-52.35235235235235,-3.7260561802099717e-25,-52.35235235235235,-4.160968942331627e-25
477,-52.252252252252255,-3.712107642917051e-25,-52.252252252252255,-4.14544453223762e-25
478,-52.152152152152155,-3.6981837077043257e-25,-52.152152152152155,-4.129947134518551e-25
479,-52.052052052052055,-3.6842843855452704e-25,-52.052052052052055,-4.1144767631092e-25
480,-51.951951951951955,-3.670409687399254e-25,-51.951951951951955,-4.0990334319330625e-25
481,-51.851851851851855,-3.656559624214361e-25,-51.851851851851855,-4.0836171548985876e-25
482,-51.751751751751755,-3.6427342069283307e-25,-51.751751751751755,-4.0682279459019995e-25
483,-51.651651651651655,-3.6289334464647974e-25,-51.651651651651655,-4.0528658188254162e-25
484,-51.551551551551555,-3.61515735373517e-25,-51.551551551551555,-4.0375307875359095e-25
485,-51.451451451451454,-3.601405939642393e-25,-51.451451451451454,-4.0222228658920876e-25
486,-51.351351351351354,-3.5876792150724855e-25,-51.351351351351354,-4.006942067734691e-25
487,-51.251251251251254,-3.5739771909030012e-25,-51.251251251251254,-3.9916884068894143e-25
488,-51.151151151151154,-3.560299877997389e-25,-51.151151151151154,-3.976461897172548e-25
489,-51.051051051051054,-3.5466472872068725e-25,-51.051051051051054,-3.9612625523825144e-25
490,-50.950950950950954,-3.53301942937139e-25,-50.950950950950954,-3.9460903863073927e-25
491,-50.850850850850854,-3.519416315317715e-25,-50.850850850850854,-3.9309454127192744e-25
492,-50.750750750750754,-3.5058379558622764e-25,-50.750750750750754,-3.9158276453761454e-25
493,-50.650650650650654,-3.4922843618045756e-25,-50.650650650650654,-3.900737098022826e-25
494,-50.550550550550554,-3.478755543936591e-25,-50.550550550550554,-3.88567378438815e-25
495,-50.450450450450454,-3.465251513034315e-25,-50.450450450450454,-3.8706377181906066e-25
496,-50.350350350350354,-3.451772279863395e-25,-50.350350350350354,-3.855628913129877e-25
497,-50.250250250250254,-3.4383178551753717e-25,-50.250250250250254,-3.8406473828952985e-25
498,-50.150150150150154,-3.424888249713324e-25,-50.150150150150154,-3.8256931411583404e-25
499,-50.050050050050054,-3.4114834741987e-25,-50.050050050050054,-3.810766201580128e-25
500,-49.949949949949946,-3.3981035393501283e-25,-49.949949949949946,-3.795866577802978e-25
501,-49.84984984984985,-3.3847484558683683e-25,-49.84984984984985,-3.780994283458864e-25
502,-49.74974974974975,-3.371418234441015e-25,-49.74974974974975,-3.7661493321609508e-25
503,-49.64964964964965,-3.3581128857453186e-25,-49.64964964964965,-3.751331737510178e-25
504,-49.54954954954955,-3.3448324204444234e-25,-49.54954954954955,-3.7365415130933796e-25
505,-49.44944944944945,-3.331576849187368e-25,-49.44944944944945,-3.7217786724823433e-25
506,-49.34934934934935,-3.3183461826137866e-25,-49.34934934934935,-3.7070432292319294e-25
507,-49.24924924924925,-3.3051404313463868e-25,-49.24924924924925,-3.692335196883833e-25
508,-49.14914914914915,-3.2919596059975314e-25,-49.14914914914915,-3.677654588966583e-25
509,-49.04904904904905,-3.2788037171645372e-25,-49.04904904904905,-3.663001418990842e-25
510,-48.94894894894895,-3.2656727754324958e-25,-48.94894894894895,-3.6483757004531657e-25
511,-48.84884884884885,-3.252566791375214e-25,-48.84884884884885,-3.6337774468350634e-25
512,-48.74874874874875,-3.239485775549571e-25,-48.74874874874875,-3.619206671602058e-25
513,-48.64864864864865,-3.2264297385039833e-25,-48.64864864864865,-3.6046633882065074e-25
514,-48.54854854854855,-3.213398690767119e-25,-48.54854854854855,-3.590147610082901e-25
515,-48.44844844844845,-3.200392642862003e-25,-48.44844844844845,-3.575659350655384e-25
516,-48.34834834834835,-3.187411605290972e-25,-48.34834834834835,-3.5611986233245928e-25
517,-48.24824824824825,-3.1744555885497803e-25,-48.24824824824825,-3.546765441483639e-25
518,-48.14814814814815,-3.1615246031144335e-25,-48.14814814814815,-3.5323598185058875e-25
519,-48.04804804804805,-3.148618659450593e-25,-48.04804804804805,-3.5179817677496555e-25
520,-47.94794794794795,-3.135737768012635e-25,-47.94794794794795,-3.5036313025582148e-25
521,-47.84784784784785,-3.122881939238009e-25,-47.84784784784785,-3.48930843625885e-25
522,-47.74774774774775,-3.1100511835500587e-25,-47.74774774774775,-3.4750131821637995e-25
523,-47.64764764764765,-3.0972455113627236e-25,-47.64764764764765,-3.4607455535674344e-25
524,-47.54754754754755,-3.084464933070195e-25,-47.54754754754755,-3.4465055637528407e-25
525,-47.44744744744745,-3.0717094590582005e-25,-47.44744744744745,-3.4322932259814755e-25
526,-47.34734734734735,-3.0589790996974215e-25,-47.34734734734735,-3.4181085535025707e-25
527,-47.24724724724725,-3.046273865343493e-25,-47.24724724724725,-3.4039515595484313e-25
528,-47.14714714714715,-3.0335937663388846e-25,-47.14714714714715,-3.3898222573344347e-25
529,-47.047047047047045,-3.020938813010079e-25,-47.047047047047045,-3.3757206600609125e-25
530,-46.94694694694695,-3.0083090156750953e-25,-46.94694694694695,-3.361646780912209e-25
531,-46.84684684684685,-2.995704384633145e-25,-46.84684684684685,-3.3476006330538616e-25
532,-46.74674674674675,-2.983124930171214e-25,-46.74674674674675,-3.333582229641062e-25
533,-46.64664664664665,-2.9705706625612425e-25,-46.64664664664665,-3.3195915838045526e-25
534,-46.54654654654655,-2.9580415920620045e-25,-46.54654654654655,-3.3056287086628502e-25
535,-46.44644644644645,-2.9455377289181685e-25,-46.44644644644645,-3.2916936173213064e-25
536,-46.34634634634635,-2.9330590833593565e-25,-46.34634634634635,-3.2777863228617627e-25
537,-46.24624624624625,-2.9206056656029655e-25,-46.24624624624625,-3.263906838354776e-25
538,-46.14614614614615,-2.908177485849465e-25,-46.14614614614615,-3.2500551768520946e-25
539,-46.04604604604605,-2.8957745542861596e-25,-46.04604604604605,-3.2362313513876005e-25
540,-45.94594594594595,-2.8833968810871878e-25,-45.94594594594595,-3.2224353749829497e-25
541,-45.84584584584585,-2.8710444764107016e-25,-45.84584584584585,-3.208667260637229e-25
542,-45.74574574574575,-2.858717350402628e-25,-45.74574574574575,-3.194927021335419e-25
543,-45.64564564564565,-2.8464155131900854e-25,-45.64564564564565,-3.1812146700455734e-25
544,-45.54554554554555,-2.834138974889849e-25,-45.54554554554555,-3.1675302197197594e-25
545,-45.44544544544545,-2.821887745603647e-25,-45.44544544544545,-3.1538736832902955e-25
546,-45.34534534534535,-2.80966183541628e-25,-45.34534534534535,-3.140245073674454e-25
547,-45.24524524524525,-2.797461254401265e-25,-45.24524524524525,-3.1266444037706994e-25
548,-45.14514514514515,-2.78528601261331e-25,-45.14514514514515,-3.1130716864624497e-25
549,-45.04504504504505,-2.7731361200967795e-25,-45.04504504504505,-3.099526934614315e-25
550,-44.94494494494495,-2.7610115868791104e-25,-44.94494494494495,-3.0860101610739786e-25
551,-44.84484484484485,-2.7489124229708125e-25,-44.84484484484485,-3.072521378669375e-25
552,-44.74474474474475,-2.7368386383729918e-25,-44.74474474474475,-3.0590606002152737e-25
553,-44.64464464464465,-2.7247902430660655e-25,-44.64464464464465,-3.045627838505755e-25
554,-44.54454454454455,-2.7127672470201065e-25,-44.54454454454455,-3.032223106317972e-25
555,-44.44444444444445,-2.70076966018638e-25,-44.44444444444445,-3.0188464164121517e-25
556,-44.34434434434435,-2.6887974925048657e-25,-44.34434434434435,-3.005497781529712e-25
557,-44.24424424424425,-2.6768507538995576e-25,-44.24424424424425,-2.9921772143960846e-25
558,-44.14414414414414,-2.664929454275641e-25,-44.14414414414414,-2.9788847277160124e-25
559,-44.04404404404405,-2.6530336035279575e-25,-44.04404404404405,-2.9656203341801325e-25
560,-43.94394394394395,-2.641163211534421e-25,-43.94394394394395,-2.952384046457453e-25
561,-43.84384384384385,-2.629318288157899e-25,-43.84384384384385,-2.9391758771991138e-25
562,-43.74374374374375,-2.617498843245273e-25,-43.74374374374375,-2.9259958390421497e-25
563,-43.64364364364365,-2.6057048866274374e-25,-43.64364364364365,-2.9128439446010258e-25
564,-43.54354354354355,-2.5939364281240015e-25,-43.54354354354355,-2.8997202064732797e-25
565,-43.44344344344345,-2.582193477535767e-25,-43.44344344344345,-2.886624637241403e-25
566,-43.34334334334335,-2.5704760446475494e-25,-43.34334334334335,-2.873557249465318e-25
567,-43.24324324324325,-2.5587841392291168e-25,-43.24324324324325,-2.8605180556870787e-25
568,-43.14314314314315,-2.547117771038013e-25,-43.14314314314315,-2.847507068431813e-25
569,-43.04304304304305,-2.535476949812973e-25,-43.04304304304305,-2.834524300207721e-25
570,-42.94294294294295,-2.5238616852786274e-25,-42.94294294294295,-2.8215697635004333e-25
571,-42.84284284284285,-2.5122719871417377e-25,-42.84284284284285,-2.8086434707795943e-25
572,-42.74274274274275,-2.500707865096841e-25,-42.74274274274275,-2.795745434494159e-25
573,-42.64264264264264,-2.489169328819667e-25,-42.64264264264264,-2.782875667078037e-25
574,-42.54254254254254,-2.4776563879737187e-25,-42.54254254254254,-2.770034180943508e-25
575,-42.44244244244244,-2.4661690522027523e-25,-42.44244244244244,-2.7572209884831033e-25
576,-42.34234234234234,-2.4547073311364175e-25,-42.34234234234234,-2.744436102073368e-25
577,-42.242242242242234,-2.443271234390258e-25,-42.242242242242234,-2.7316795340692184e-25
578,-42.14214214214214,-2.43186077156195e-25,-42.14214214214214,-2.7189512968086427e-25
579,-42.04204204204204,-2.420475952232243e-25,-42.04204204204204,-2.7062514026108217e-25
580,-41.94194194194194,-2.4091167859677797e-25,-41.94194194194194,-2.6935798637714265e-25
581,-41.84184184184184,-2.3977832823201575e-25,-41.84184184184184,-2.6809366925729624e-25
582,-41.74174174174174,-2.3864754508231054e-25,-41.74174174174174,-2.6683219012753653e-25
583,-41.64164164164164,-2.3751933009943663e-25,-41.64164164164164,-2.655735502118823e-25
584,-41.54154154154154,-2.3639368423338153e-25,-41.54154154154154,-2.6431775073247145e-25
585,-41.44144144144144,-2.352706084330983e-25,-41.44144144144144,-2.6306479290965525e-25
586,-41.34134134134134,-2.3415010364518908e-25,-41.34134134134134,-2.6181467796171604e-25
587,-41.24124124124124,-2.3303217081522147e-25,-41.24124124124124,-2.6056740710477325e-25
588,-41.14114114114114,-2.319168108866943e-25,-41.14114114114114,-2.5932298155353572e-25
589,-41.04104104104104,-2.308040248018838e-25,-41.04104104104104,-2.580814025200792e-25
590,-40.94094094094094,-2.296938135009974e-25,-40.94094094094094,-2.5684267121497476e-25
591,-40.84084084084084,-2.2858617792301996e-25,-40.84084084084084,-2.556067888468187e-25
592,-40.74074074074074,-2.2748111900486753e-25,-40.74074074074074,-2.543737566216682e-25
593,-40.64064064064064,-2.2637863768213956e-25,-40.64064064064064,-2.53143575744358e-25
594,-40.54054054054054,-2.2527873488864876e-25,-40.54054054054054,-2.519162474170896e-25
595,-40.44044044044044,-2.241814115567032e-25,-40.44044044044044,-2.5069177284065406e-25
596,-40.34034034034034,-2.2308666861654214e-25,-40.34034034034034,-2.4947015321320923e-25
597,-40.24024024024024,-2.2199450699727626e-25,-40.24024024024024,-2.4825138973131434e-25
598,-40.14014014014014,-2.209049276258534e-25,-40.14014014014014,-2.470354835894597e-25
599,-40.04004004004004,-2.1981793142799886e-25,-40.04004004004004,-2.4582243597987873e-25
600,-39.93993993993994,-2.1873351932746315e-25,-39.93993993993994,-2.4461224809320613e-25
601,-39.83983983983984,-2.1765169224611594e-25,-39.83983983983984,-2.4340492111753756e-25
602,-39.73973973973974,-2.165724511047925e-25,-39.73973973973974,-2.4220045623927595e-25
603,-39.63963963963964,-2.1549579682197705e-25,-39.63963963963964,-2.409988546427554e-25
604,-39.53953953953954,-2.1442173031502544e-25,-39.53953953953954,-2.3980011750986488e-25
605,-39.43943943943944,-2.133502524990365e-25,-39.43943943943944,-2.3860424602098885e-25
606,-39.33933933933933,-2.122813642878865e-25,-39.33933933933933,-2.374112413540667e-25
607,-39.23923923923924,-2.11215066593383e-25,-39.23923923923924,-2.3622110468506293e-25
608,-39.13913913913914,-2.101513603257347e-25,-39.13913913913914,-2.3503383718806134e-25
609,-39.03903903903904,-2.0909024639364577e-25,-39.03903903903904,-2.3384944003470064e-25
610,-38.93893893893894,-2.080317257039396e-25,-38.93893893893894,-2.3266791439473878e-25
611,-38.83883883883884,-2.0697579916155874e-25,-38.83883883883884,-2.314892614358648e-25
612,-38.73873873873874,-2.059224676698471e-25,-38.73873873873874,-2.303134823236049e-25
613,-38.63863863863864,-2.0487173213064394e-25,-38.63863863863864,-2.2914057822141635e-25
614,-38.53853853853854,-2.0382359344371966e-25,-38.53853853853854,-2.2797055029059352e-25
615,-38.43843843843844,-2.0277805250734001e-25,-38.43843843843844,-2.268033996902679e-25
616,-38.33833833833834,-2.017351102177019e-25,-38.33833833833834,-2.2563912757750206e-25
617,-38.23823823823824,-2.006947674697797e-25,-38.23823823823824,-2.244777351073838e-25
618,-38.13813813813814,-1.9965702515638488e-25,-38.13813813813814,-2.2331922343255582e-25
619,-38.03803803803804,-1.9862188416854215e-25,-38.03803803803804,-2.221635937036861e-25
620,-37.93793793793794,-1.9758934539586566e-25,-37.93793793793794,-2.210108470693736e-25
621,-37.83783783783784,-1.9655940972599467e-25,-37.83783783783784,-2.198609846758664e-25
